Suburb,Address,Rooms,Type,Price,Method,agentName,Date,Distance,Postcode,Bathroom,parkingSpot,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,hasGarden,hasSwimmingPool,hasFence,propertyId,isLandCleared,numberOfSharedWalls,numberOfLevels,underConstruction,agentId,buyerName,buyerId,gender,age,floorLevel,hasBalcony,transactionId,hasElevator
Airport West,29 Hilbert Rd,3,h,770000,PI,Barry,14/10/2017,10.4,3042,2,2,616,160,1960,Moonee Valley City Council,-37.72367,144.87059,Western Metropolitan,3464,FALSE,TRUE,TRUE,6811,TRUE,0,0,FALSE,17,Vissari Asimosopoulos,23685,F,44,0,TRUE,23546,FALSE
Airport West,31 Kingsley Rd,3,h,805000,S,Nelson,14/10/2017,10.4,3042,1,2,540,100,1960,Moonee Valley City Council,-37.72459,144.87406,Western Metropolitan,3464,TRUE,FALSE,TRUE,34115,TRUE,0,0,FALSE,4,Nicolas Lopez,23686,M,52,0,FALSE,23547,FALSE
Airport West,25 Glenys Av,3,h,730000,S,Barry,21/10/2017,10.4,3042,1,1,377,111,1970,Moonee Valley City Council,-37.72313,144.87527,Western Metropolitan,3464,FALSE,FALSE,TRUE,8520,TRUE,0,0,FALSE,17,Christopher Robson,24340,M,51,0,FALSE,24218,FALSE
Airport West,108 Victory Rd,3,h,926000,S,Nelson,21/10/2017,10.4,3042,1,2,614,129,1960,Moonee Valley City Council,-37.71757,144.88228,Western Metropolitan,3464,FALSE,TRUE,TRUE,2690,TRUE,0,0,FALSE,4,Mark Carpenter,24344,F,69,0,FALSE,24222,FALSE
Airport West,49 Bedford St,4,h,965000,PI,Nelson,28/10/2017,10.4,3042,2,1,730,125,1950,Moonee Valley City Council,-37.7204,144.87419,Western Metropolitan,3464,TRUE,FALSE,FALSE,27477,TRUE,0,0,FALSE,4,Ms Helen Benson,24970,F,52,0,FALSE,24876,FALSE
Airport West,32 Coniston Av,3,h,970000,S,Barry,06/01/2018,10.4,3042,1,2,634,140,1960,Moonee Valley City Council,-37.72904,144.88259,Western Metropolitan,3464,TRUE,FALSE,TRUE,18205,TRUE,0,0,FALSE,17,Juan Deleon,28532,F,22,0,FALSE,28616,FALSE
Airport West,23 Matthews Av,4,h,790000,VB,Barry,06/01/2018,10.4,3042,2,1,585,178,2015,Moonee Valley City Council,-37.73344,144.88925,Western Metropolitan,3464,FALSE,FALSE,TRUE,19322,TRUE,0,0,FALSE,17,Exact Long,28533,M,23,0,FALSE,28617,FALSE
Airport West,35 Cameron St,3,h,776000,S,Nelson,9/12/2017,10.4,3042,2,2,190,134,2012,Moonee Valley City Council,-37.73026,144.88652,Western Metropolitan,3464,TRUE,TRUE,FALSE,20105,TRUE,0,0,FALSE,4,Victoria Williamson,29285,M,44,0,TRUE,29410,FALSE
Airport West,78 King St,5,h,1025000,VB,Jellis,20/01/2018,10.4,3042,2,3,764,251,1980,Moonee Valley City Council,-37.72282,144.88373,Western Metropolitan,3464,FALSE,FALSE,TRUE,8461,TRUE,0,1,FALSE,1,Amber Ortega,30595,M,25,0,TRUE,30786,FALSE
Airport West,8 McNamara Av,3,h,975000,S,Nelson,03/03/2018,10.4,3042,2,1,303,248,2017,Moonee Valley City Council,-37.73174,144.88086,Western Metropolitan,3464,FALSE,FALSE,FALSE,14626,TRUE,0,0,FALSE,4,Ian Jackson,30626,F,54,0,FALSE,30820,FALSE
Airport West,38a North St,3,t,891000,S,Nelson,03/03/2018,10.4,3042,2,2,314,160,2017,Moonee Valley City Council,-37.71968,144.87756,Western Metropolitan,3464,FALSE,FALSE,FALSE,7092,TRUE,2,0,FALSE,4,Amy Acosta,30627,M,63,0,TRUE,30821,FALSE
Airport West,155a Parer Rd,2,u,530000,S,Barry,17/03/2018,10.4,3042,1,1,273,80,,Moonee Valley City Council,-37.71903,144.87558,Western Metropolitan,3464,FALSE,FALSE,FALSE,25319,TRUE,0,0,FALSE,17,Amy Hayes,32079,F,30,0,FALSE,32347,TRUE
Albanvale,10 Elinga Ct,3,h,555000,SP,Sweeney,29/07/2017,14,3021,1,3,566,126,1980,Brimbank City Council,-37.74306,144.76679,Western Metropolitan,1899,TRUE,FALSE,TRUE,8822,TRUE,0,0,FALSE,40,Kevin Lamb,18968,F,33,0,FALSE,18652,FALSE
Albanvale,35 Angelique Gr,3,h,506000,S,hockingstuart,19/08/2017,14,3021,1,2,544,120,1980,Brimbank City Council,-37.74965,144.77009,Western Metropolitan,1899,FALSE,TRUE,FALSE,3502,TRUE,0,0,FALSE,14,Platon Mastrogiannis,14058,F,44,0,TRUE,21037,FALSE
Albanvale,1 Fernhill Ct,4,h,560000,S,Barry,11/11/2017,14,3021,1,2,546,149,1978,Brimbank City Council,-37.744,144.7672,Western Metropolitan,1899,FALSE,FALSE,FALSE,4014,TRUE,0,0,FALSE,17,Jacob Cannon,26163,F,72,0,FALSE,26123,FALSE
Albert Park,105 Kerferd Rd,2,h,1275000,S,hockingstuart,03/09/2016,3.3,3206,1,0,120,82,1900,Port Phillip City Council,-37.8459,144.9555,Southern Metropolitan,3280,FALSE,FALSE,TRUE,12923,TRUE,0,0,FALSE,14,Rachel Evans,133,F,84,0,TRUE,118,FALSE
Albert Park,112 Beaconsfield Pde,3,h,2850000,PI,Buxton,04/03/2017,3.3,3206,2,0,211,198,1890,Port Phillip City Council,-37.8481,144.9499,Southern Metropolitan,3280,FALSE,FALSE,TRUE,18759,TRUE,0,0,FALSE,28,Michael Porter,135,M,68,0,TRUE,120,FALSE
Albert Park,94 Graham St,3,h,1850000,S,Greg,04/03/2017,3.3,3206,2,0,128,133,1890,Port Phillip City Council,-37.8452,144.9488,Southern Metropolitan,3280,FALSE,FALSE,TRUE,23285,TRUE,0,0,FALSE,8,Joshua Rivera,136,M,38,0,TRUE,121,FALSE
Albert Park,396 Montague St,2,h,1436000,S,RT,04/03/2017,3.3,3206,1,0,130,81,1900,Port Phillip City Council,-37.8431,144.9565,Southern Metropolitan,3280,TRUE,FALSE,FALSE,3996,TRUE,0,0,FALSE,29,Christina Hull,138,F,42,0,TRUE,122,FALSE
Albert Park,104 Richardson St,4,h,2300000,S,Marshall,07/05/2016,3.3,3206,2,1,153,180,1880,Port Phillip City Council,-37.8447,144.9523,Southern Metropolitan,3280,FALSE,FALSE,TRUE,33219,TRUE,0,0,FALSE,13,Sandra Bridges,142,M,79,0,FALSE,125,FALSE
Albert Park,1 Moubray St,3,h,1800000,VB,Greg,7/11/2016,3.3,3206,2,1,132,159,1996,Port Phillip City Council,-37.8415,144.952,Southern Metropolitan,3280,FALSE,FALSE,TRUE,28733,TRUE,0,0,FALSE,8,Life Barbouta,145,F,82,0,FALSE,127,FALSE
Albert Park,29 Faussett St,2,h,2120000,S,Greg,10/09/2016,3.3,3206,1,1,199,107,1900,Port Phillip City Council,-37.8422,144.9554,Southern Metropolitan,3280,TRUE,TRUE,TRUE,15009,TRUE,0,0,FALSE,8,Theresa Leonard,147,M,41,0,TRUE,129,FALSE
Albert Park,2 Dundas Pl,3,h,2615000,S,Cayzer,10/12/2016,3.3,3206,2,1,177,181,1880,Port Phillip City Council,-37.8415,144.9585,Southern Metropolitan,3280,TRUE,FALSE,TRUE,26334,TRUE,0,0,FALSE,31,Dr Kenneth Norton,152,F,42,0,FALSE,133,FALSE
Albert Park,65 Graham St,2,h,1322500,S,Greg,15/10/2016,3.3,3206,1,0,149,98,1890,Port Phillip City Council,-37.8443,144.9481,Southern Metropolitan,3280,FALSE,FALSE,TRUE,3242,TRUE,0,0,FALSE,8,Christian Garybeanidis,159,F,22,0,FALSE,139,FALSE
Albert Park,364 Montague St,2,h,1562500,S,Greg,15/10/2016,3.3,3206,1,0,141,83,1890,Port Phillip City Council,-37.8424,144.9562,Southern Metropolitan,3280,TRUE,FALSE,TRUE,1875,TRUE,0,0,FALSE,8,Christine Snyder,161,F,67,0,TRUE,140,FALSE
Albert Park,86 Mills St,3,h,2000000,VB,RT,16/04/2016,3.3,3206,2,1,211,147,1900,Port Phillip City Council,-37.847,144.9575,Southern Metropolitan,3280,FALSE,FALSE,TRUE,22474,TRUE,0,0,FALSE,29,Nissib Estetia,162,F,38,0,TRUE,141,FALSE
Albert Park,97 Page St,3,h,3010000,S,Greg,18/03/2017,3.3,3206,2,0,147,146,1890,Port Phillip City Council,-37.8473,144.9551,Southern Metropolitan,3280,TRUE,FALSE,TRUE,25020,TRUE,0,0,FALSE,8,Irfan Dhamsh,166,F,57,0,TRUE,143,FALSE
Albert Park,55 Withers St,4,h,2800000,VB,Cayzer,18/06/2016,3.3,3206,3,1,327,254,1910,Port Phillip City Council,-37.8467,144.9475,Southern Metropolitan,3280,FALSE,FALSE,TRUE,527,TRUE,0,0,FALSE,31,Benjamin Taylor,168,F,50,0,FALSE,144,FALSE
Albert Park,55 Merton St,3,h,2100000,SP,Marshall,23/04/2016,3.3,3206,1,1,120,123,1900,Port Phillip City Council,-37.8427,144.9546,Southern Metropolitan,3280,TRUE,FALSE,TRUE,5052,TRUE,0,0,FALSE,13,Shawn Silva,172,F,46,0,TRUE,146,FALSE
Albert Park,49 Page St,3,h,2000000,PI,Marshall,24/09/2016,3.3,3206,1,1,238,131,1890,Port Phillip City Council,-37.8461,144.9528,Southern Metropolitan,3280,FALSE,FALSE,TRUE,1015,TRUE,0,0,FALSE,13,Dr. Rawa Estate,176,F,52,0,TRUE,147,FALSE
Albert Park,115 Page St,4,h,4735000,S,Marshall,25/02/2017,3.3,3206,2,1,330,207,1910,Port Phillip City Council,-37.8477,144.9558,Southern Metropolitan,3280,TRUE,FALSE,FALSE,2294,TRUE,0,0,FALSE,13,Kim Jenkins,178,M,78,0,FALSE,149,FALSE
Albert Park,27 Barrett St,4,h,2140000,S,Greg,27/06/2016,3.3,3206,2,1,183,145,1880,Port Phillip City Council,-37.8434,144.9495,Southern Metropolitan,3280,FALSE,FALSE,TRUE,2566,TRUE,0,0,FALSE,8,Shannon Hill MD,183,M,62,0,FALSE,154,FALSE
Albert Park,17 Reed St,3,h,1740000,PI,Marshall,28/08/2016,3.3,3206,2,2,147,134,1890,Port Phillip City Council,-37.8448,144.9453,Southern Metropolitan,3280,FALSE,FALSE,TRUE,23209,TRUE,0,0,FALSE,13,Larry Lawson DDS,191,F,72,0,FALSE,159,FALSE
Albert Park,4 Ashworth St,3,h,1700000,VB,Greg,06/05/2017,3.3,3206,1,1,178,116,1910,Port Phillip City Council,-37.8473,144.9495,Southern Metropolitan,3280,FALSE,FALSE,FALSE,23583,TRUE,0,0,FALSE,8,Shane Hart,11972,F,64,2,FALSE,11495,FALSE
Albert Park,91 Page St,3,h,2150000,S,Marshall,20/05/2017,3.3,3206,1,1,163,85,1890,Port Phillip City Council,-37.8473,144.955,Southern Metropolitan,3280,FALSE,FALSE,TRUE,20960,TRUE,0,0,FALSE,13,Laura Miller,11983,M,83,0,FALSE,11506,FALSE
Albert Park,46 Withers St,2,h,1190000,S,RT,29/04/2017,3.3,3206,1,0,111,70,1915,Port Phillip City Council,-37.8445,144.9489,Southern Metropolitan,3280,FALSE,FALSE,TRUE,16393,TRUE,0,0,FALSE,29,Nikina-Hera Malamas,11988,F,69,0,TRUE,11511,FALSE
Albert Park,21 Greig St,3,h,2500000,VB,Greg,03/06/2017,3,3206,2,1,165,148.5,1890,Port Phillip City Council,-37.84152,144.95027,Southern Metropolitan,3280,FALSE,FALSE,TRUE,10531,TRUE,0,0,FALSE,8,Khalil Mehyar,14541,F,82,0,FALSE,14109,FALSE
Albert Park,96 Danks St,3,h,1505000,S,Cayzer,27/05/2017,3,3206,1,1,149,109,1890,Port Phillip City Council,-37.84587,144.94828,Southern Metropolitan,3280,FALSE,FALSE,TRUE,15907,TRUE,0,0,FALSE,31,Mikrogiannidou,16430,F,31,0,TRUE,16039,FALSE
Albert Park,121 Richardson St,3,h,1960000,S,hockingstuart,16/09/2017,3,3206,2,,152,161,1900,Port Phillip City Council,-37.84662,144.95675,Southern Metropolitan,3280,TRUE,FALSE,TRUE,28277,TRUE,0,0,FALSE,14,Steven Alexander,20585,F,30,0,TRUE,20310,FALSE
Albert Park,123 Richardson St,4,h,2550000,S,Marshall,19/08/2017,3,3206,2,,152,175,1910,Port Phillip City Council,-37.84663,144.95681,Southern Metropolitan,3280,TRUE,FALSE,TRUE,8894,TRUE,0,0,FALSE,13,Peter Daniel,21287,M,72,0,TRUE,21039,FALSE
Albert Park,59 Moubray St,3,h,2100000,VB,Cayzer,23/09/2017,3,3206,2,,137,125,1890,Port Phillip City Council,-37.84388,144.95303,Southern Metropolitan,3280,TRUE,FALSE,TRUE,10718,TRUE,0,0,FALSE,31,Thomas Wells,21799,F,20,0,TRUE,21568,FALSE
Albert Park,59 Barrett St,3,h,2340000,S,Greg,26/08/2017,3,3206,2,1,162,135,1880,Port Phillip City Council,-37.84398,144.95044,Southern Metropolitan,3280,FALSE,FALSE,TRUE,32591,TRUE,0,0,FALSE,8,Kenneth Burns,22503,M,26,0,TRUE,22302,FALSE
Albert Park,103 Kerferd Rd,2,h,1330000,S,Marshall,14/10/2017,3,3206,1,0,122,77,1890,Port Phillip City Council,-37.84588,144.95559,Southern Metropolitan,3280,FALSE,FALSE,TRUE,24530,TRUE,0,0,FALSE,13,Timothy Conner,23688,F,27,0,FALSE,23549,FALSE
Albert Park,161 Kerferd Rd,4,h,3600000,PI,Greg,14/10/2017,3,3206,3,1,177,266,1890,Port Phillip City Council,-37.84787,144.95333,Southern Metropolitan,3280,FALSE,TRUE,FALSE,24210,TRUE,0,0,FALSE,8,Danielle Rice,23689,F,79,0,TRUE,23550,FALSE
Albion,7 Dalworth St,2,h,765000,SA,Barry,04/02/2016,13.9,3020,1,2,672,111,1958,Brimbank City Council,-37.7812,144.8121,Western Metropolitan,2185,FALSE,FALSE,TRUE,24010,TRUE,0,0,FALSE,17,Melissa Henry,11717,M,60,0,FALSE,11233,FALSE
Albion,14 Delmont St,3,h,730000,S,hockingstuart,04/03/2017,13.9,3020,2,3,628,140,1960,Brimbank City Council,-37.7801,144.8121,Western Metropolitan,2185,TRUE,FALSE,TRUE,22899,TRUE,0,0,FALSE,14,Joe Peters,11718,M,27,0,TRUE,11234,FALSE
Albion,12 Wyalong St,2,h,730000,S,Bells,04/03/2017,13.9,3020,1,0,697,94,1970,Brimbank City Council,-37.7778,144.818,Western Metropolitan,2185,FALSE,FALSE,TRUE,24797,TRUE,0,0,FALSE,96,Dr. Jody Rivera MD,11719,F,73,0,FALSE,11235,FALSE
Albion,29 Norwood St,3,h,593000,SP,Sweeney,04/06/2016,13.9,3020,2,2,605,102,1965,Brimbank City Council,-37.7792,144.8117,Western Metropolitan,2185,TRUE,FALSE,TRUE,6313,TRUE,0,0,FALSE,40,John Mills-Stevens,11720,F,58,1,FALSE,11236,FALSE
Albion,25 Sydney St,4,h,816000,S,Bells,10/09/2016,13.9,3020,1,2,837,156,1930,Brimbank City Council,-37.7825,144.8221,Western Metropolitan,2185,FALSE,FALSE,TRUE,13297,TRUE,0,0,FALSE,96,Donald Alvarez,11721,F,31,2,TRUE,11237,FALSE
Albion,12 Coolamon St,2,h,600000,SP,Barry,22/05/2016,13.9,3020,1,1,534,90,1950,Brimbank City Council,-37.7795,144.8204,Western Metropolitan,2185,TRUE,FALSE,FALSE,32214,TRUE,0,0,FALSE,17,Engineer Ijnina,11727,F,54,0,FALSE,11243,FALSE
Albion,70 Forrest St,3,h,600000,VB,Sweeney,22/05/2016,13.9,3020,1,1,697,110,1928,Brimbank City Council,-37.7842,144.8175,Western Metropolitan,2185,TRUE,FALSE,TRUE,15326,TRUE,0,0,FALSE,40,Sharon Wu,11728,M,49,0,TRUE,11244,FALSE
Albion,48 Sydney St,3,h,840000,S,Barry,27/11/2016,13.9,3020,1,0,697,153,1920,Brimbank City Council,-37.7809,144.8228,Western Metropolitan,2185,TRUE,TRUE,FALSE,9329,TRUE,0,0,FALSE,17,Mr Peter Tyler,11739,F,46,6,TRUE,11255,FALSE
Albion,3 Barclay St,2,h,460000,S,Barry,30/07/2016,13.9,3020,1,2,463,85,,Brimbank City Council,-37.7813,144.8234,Western Metropolitan,2185,TRUE,FALSE,TRUE,23477,TRUE,0,0,FALSE,17,Mrs. Stacey Horton PhD,11741,M,42,8,TRUE,11257,FALSE
Albion,1/141 Anderson Rd,2,u,420000,S,Bells,13/05/2017,13.9,3020,1,1,192,88,1970,Brimbank City Council,-37.7832,144.8275,Western Metropolitan,2185,FALSE,FALSE,FALSE,25758,TRUE,0,0,FALSE,96,Mrs. Bonnie Cannon DVM,13806,M,22,9,FALSE,13364,TRUE
Albion,2/36 Selwyn St,3,u,580000,PI,Douglas,13/05/2017,13.9,3020,2,2,250,129,2013,Brimbank City Council,-37.7798,144.8156,Western Metropolitan,2185,TRUE,FALSE,FALSE,4466,TRUE,0,0,FALSE,99,Mrs. Megan May,13808,M,67,0,TRUE,13366,FALSE
Albion,67 Norwood St,3,h,621000,S,hockingstuart,20/05/2017,13.9,3020,1,3,547,140,,Brimbank City Council,-37.7765,144.8123,Western Metropolitan,2185,TRUE,FALSE,TRUE,320,TRUE,0,0,FALSE,14,Benjamin Green,13810,M,79,0,FALSE,13368,FALSE
Albion,2/62 Selwyn St,3,u,600000,SA,Douglas,20/05/2017,13.9,3020,1,1,181,129,2000,Brimbank City Council,-37.7815,144.8128,Western Metropolitan,2185,FALSE,FALSE,FALSE,15995,TRUE,0,0,FALSE,99,Brittany Keller,13811,F,59,5,TRUE,13369,TRUE
Albion,2 Bazentin St,3,h,570000,S,Barry,01/07/2017,10.5,3020,1,0,423,142,1920,Brimbank City Council,-37.77917,144.82223,Western Metropolitan,2185,FALSE,TRUE,TRUE,34141,TRUE,0,0,FALSE,17,Sydney Houston,14065,F,87,0,TRUE,13625,FALSE
Albion,3 Clairmont St,3,h,787000,S,hockingstuart,03/06/2017,10.5,3020,1,3,716,111,1955,Brimbank City Council,-37.77917,144.81407,Western Metropolitan,2185,FALSE,FALSE,FALSE,14102,TRUE,0,0,FALSE,14,Renee Griffith,14544,M,57,0,FALSE,14112,FALSE
Albion,3 Merlow St,4,h,820000,S,Bells,17/06/2017,10.5,3020,2,1,604,127,1950,Brimbank City Council,-37.77967,144.81275,Western Metropolitan,2185,FALSE,FALSE,TRUE,31208,TRUE,0,1,FALSE,96,Joanna Thompson,15214,M,23,0,FALSE,14795,FALSE
Albion,2/36 Selwyn St,3,u,600000,SA,Douglas,27/05/2017,10.5,3020,2,2,247,127,2013,Brimbank City Council,-37.77976,144.81559,Western Metropolitan,2185,TRUE,FALSE,FALSE,24697,TRUE,0,0,FALSE,99,Jose Murphy,16433,F,37,0,FALSE,16042,TRUE
Albion,1/26 Talmage St,3,t,580000,PI,Douglas,29/07/2017,10.5,3020,2,2,175,110,2014,Brimbank City Council,-37.77856,144.82443,Western Metropolitan,2185,TRUE,FALSE,FALSE,2075,TRUE,2,0,FALSE,99,Hippolytos Papagiannis,18971,F,47,0,TRUE,18655,FALSE
Albion,41 Adelaide St,3,h,760000,S,Bells,23/09/2017,10.5,3020,1,1,697,121,1950,Brimbank City Council,-37.78036,144.8195,Western Metropolitan,2185,TRUE,FALSE,TRUE,25354,TRUE,0,0,FALSE,96,Mrs. Amanda Jackson,21800,F,44,0,TRUE,21569,FALSE
Albion,5 Norwood St,3,h,715000,S,Sweeney,21/10/2017,10.5,3020,1,2,638,97,1960,Brimbank City Council,-37.78089,144.81141,Western Metropolitan,2185,FALSE,FALSE,TRUE,23271,TRUE,0,0,FALSE,40,Pauline Donnelly-Martin,24346,F,62,0,TRUE,24224,FALSE
Albion,7 Brisbane St,3,h,750000,SP,Ray,17/03/2018,10.5,3020,1,2,697,146,1950,Brimbank City Council,-37.77824,144.81604,Western Metropolitan,2185,FALSE,FALSE,TRUE,18233,TRUE,0,0,FALSE,21,Jesse Rodriguez,32082,F,85,0,FALSE,32350,FALSE
Albion,13 Wyalong St,3,h,781000,S,Barry,17/03/2018,10.5,3020,2,2,292,164,2015,Brimbank City Council,-37.77792,144.81678,Western Metropolitan,2185,FALSE,FALSE,TRUE,20912,TRUE,0,3,FALSE,17,Paige Davies,32083,M,42,0,FALSE,32351,FALSE
Albion,2 Barclay St,2,h,655000,S,Douglas,24/02/2018,10.5,3020,1,2,463,97,1950,Brimbank City Council,-37.78159,144.82373,Western Metropolitan,2185,TRUE,FALSE,FALSE,27700,TRUE,0,0,FALSE,99,Brittany Stephens,33002,M,23,0,FALSE,33318,FALSE
Albion,8B Brisbane St,3,t,600000,S,Bells,24/02/2018,10.5,3020,2,2,187,120,2010,Brimbank City Council,-37.77804,144.81643,Western Metropolitan,2185,FALSE,FALSE,FALSE,20831,TRUE,2,0,FALSE,96,Melanie Klein,33003,F,32,2,FALSE,33319,FALSE
Alphington,6 Smith St,4,h,2000000,S,Brace,03/09/2016,6.4,3078,2,4,853,263,1930,Darebin City Council,-37.7707,145.0318,Northern Metropolitan,2211,FALSE,TRUE,TRUE,14850,TRUE,0,0,FALSE,34,Nathaniel Smith,195,F,37,0,FALSE,162,FALSE
Alphington,44 Shiers St,4,h,1717500,S,Collins,8/10/2016,6.4,3078,2,1,599,203,1925,Darebin City Council,-37.7717,145.031,Northern Metropolitan,2211,FALSE,FALSE,TRUE,20848,TRUE,0,0,FALSE,5,Caroline Melendez,201,M,29,0,FALSE,167,FALSE
Alphington,83 Fulham Rd,5,h,2840000,S,Nelson,12/06/2016,6.4,3078,4,4,809,165,1910,Darebin City Council,-37.775,145.0268,Northern Metropolitan,2211,FALSE,FALSE,TRUE,3190,TRUE,0,2,FALSE,4,Carla Kelly,202,F,67,0,FALSE,168,FALSE
Alphington,4/2 Miller St,2,t,805000,S,Miles,12/11/2016,6.4,3078,2,3,155,140,2004,Darebin City Council,-37.7804,145.0308,Northern Metropolitan,2211,FALSE,FALSE,FALSE,25380,TRUE,1,0,FALSE,35,Dr Thomas Osborne,205,F,51,0,TRUE,170,FALSE
Alphington,10 Bennett St,4,h,1830000,S,Nelson,19/11/2016,6.4,3078,2,2,606,112,1970,Darebin City Council,-37.7743,145.0316,Northern Metropolitan,2211,FALSE,FALSE,TRUE,523,TRUE,0,0,FALSE,4,Courtney Acevedo,214,F,23,0,FALSE,177,FALSE
Alphington,38 Bennett St,4,h,2100000,S,Nelson,19/11/2016,6.4,3078,2,2,575,271,2008,Darebin City Council,-37.7723,145.0319,Northern Metropolitan,2211,TRUE,FALSE,TRUE,18877,TRUE,0,0,FALSE,4,Angela Harrell,215,F,67,0,FALSE,178,FALSE
Alphington,2c Hamilton St,3,h,865000,SP,hockingstuart,22/05/2016,6.4,3078,1,1,180,131,2010,Darebin City Council,-37.7802,145.0243,Northern Metropolitan,2211,TRUE,FALSE,TRUE,16808,TRUE,0,0,FALSE,14,The Engineer Rabie Butcher,216,M,72,0,FALSE,179,FALSE
Alphington,11 Margaret Gr,4,h,1900000,SP,McGrath,27/11/2016,6.4,3078,2,2,556,272,1930,Darebin City Council,-37.7844,145.0225,Northern Metropolitan,2211,FALSE,FALSE,TRUE,34646,TRUE,0,0,FALSE,33,Emily Jordan,226,M,74,0,TRUE,188,FALSE
Alphington,42 Shiers St,4,h,1950000,S,Jellis,30/07/2016,6.4,3078,2,3,589,210,1920,Darebin City Council,-37.7719,145.0309,Northern Metropolitan,2211,TRUE,TRUE,TRUE,24688,TRUE,0,0,FALSE,1,James Mason,229,F,46,0,TRUE,190,FALSE
Alphington,5 Ross St,4,h,2220000,S,Kay,03/06/2017,5.7,3078,2,3,580,184,1930,Darebin City Council,-37.77227,145.0284,Northern Metropolitan,2211,FALSE,FALSE,TRUE,1175,TRUE,0,0,FALSE,11,Caitlin Marshall,14546,M,64,0,FALSE,14114,FALSE
Alphington,77A Fulham Rd,3,h,1170000,S,Jellis,09/09/2017,5.7,3078,1,1,268,126,1994,Darebin City Council,-37.7753,145.0267,Northern Metropolitan,2211,TRUE,FALSE,FALSE,26742,TRUE,0,0,FALSE,1,Meredith Riley,20001,M,42,0,TRUE,19712,FALSE
Alphington,24 Ross St,3,h,1550000,VB,Miles,14/10/2017,5.7,3078,1,2,595,132,1940,Darebin City Council,-37.77112,145.02893,Northern Metropolitan,2211,TRUE,FALSE,TRUE,32501,TRUE,0,0,FALSE,35,Miss Natasha Buckley,23691,M,33,0,TRUE,23552,FALSE
Alphington,44 Yarralea St,4,h,1757000,S,Jellis,21/10/2017,5.7,3078,1,2,519,139,1920,Darebin City Council,-37.78236,145.03205,Northern Metropolitan,2211,TRUE,FALSE,TRUE,14611,TRUE,0,0,FALSE,1,Aimee Harris,24348,M,23,0,TRUE,24226,FALSE
Alphington,41 Broomfield Av,4,h,1575000,PI,Jellis,10/03/2018,5.7,3078,2,1,471,187,1925,Darebin City Council,-37.77984,145.02149,Northern Metropolitan,2211,TRUE,TRUE,TRUE,33379,TRUE,0,0,FALSE,1,Wesley Shaffer,31433,M,69,0,FALSE,31664,FALSE
Altona,158 Queen St,3,h,520000,VB,Greg,03/09/2016,13.8,3018,2,1,352,242,2015,Hobsons Bay City Council,-37.87,144.825,Western Metropolitan,5301,FALSE,FALSE,TRUE,11537,TRUE,0,1,FALSE,8,Damien Todd,230,F,80,0,TRUE,191,FALSE
Altona,59 Bracken Gr,5,h,1525000,S,Greg,3/12/2016,13.8,3018,3,3,729,268,2005,Hobsons Bay City Council,-37.8721,144.8105,Western Metropolitan,5301,FALSE,FALSE,TRUE,2918,TRUE,0,0,FALSE,8,Philip Weaver DDS,231,M,48,1,FALSE,192,FALSE
Altona,1/123 Blyth St,2,t,720000,S,hockingstuart,04/02/2016,13.8,3018,1,2,292,125,2013,Hobsons Bay City Council,-37.8687,144.8197,Western Metropolitan,5301,TRUE,FALSE,FALSE,3283,TRUE,2,0,FALSE,14,Henry Rogers,232,F,45,0,FALSE,193,FALSE
Altona,4 Blyth St,3,h,1120000,S,Barlow,04/03/2017,13.8,3018,1,2,506,120,1930,Hobsons Bay City Council,-37.8693,144.8375,Western Metropolitan,5301,FALSE,TRUE,TRUE,2711,TRUE,0,0,FALSE,39,Xenophon Tsiaras,233,M,44,6,FALSE,194,FALSE
Altona,1/170 Blyth St,3,u,630000,S,Barlow,06/08/2016,13.8,3018,1,2,311,94,1955,Hobsons Bay City Council,-37.8702,144.8143,Western Metropolitan,5301,TRUE,FALSE,FALSE,24407,TRUE,0,0,FALSE,39,Charles Hill,236,M,49,1,TRUE,197,FALSE
Altona,156 Maidstone St,3,h,660000,VB,Greg,07/05/2016,13.8,3018,1,1,602,123,1955,Hobsons Bay City Council,-37.8616,144.8116,Western Metropolitan,5301,TRUE,FALSE,TRUE,24483,TRUE,0,0,FALSE,8,Markella Papastergiou,238,F,81,5,TRUE,199,FALSE
Altona,1/136 Queen St,2,u,580000,S,Barlow,8/10/2016,13.8,3018,1,1,225,93,1988,Hobsons Bay City Council,-37.8696,144.827,Western Metropolitan,5301,TRUE,FALSE,FALSE,18739,TRUE,0,0,FALSE,39,Taylor Lynch,241,M,43,0,FALSE,202,FALSE
Altona,3/26 Grieve Pde,2,u,510000,S,Village,10/09/2016,13.8,3018,1,1,127,76,1990,Hobsons Bay City Council,-37.8686,144.8182,Western Metropolitan,5301,TRUE,FALSE,FALSE,9334,TRUE,0,1,FALSE,41,Grace Levine,244,M,27,0,TRUE,205,TRUE
Altona,1A Merritt Ct,3,t,705000,S,hockingstuart,11/02/2017,13.8,3018,2,2,197,152,,Hobsons Bay City Council,-37.8579,144.8181,Western Metropolitan,5301,FALSE,FALSE,FALSE,17419,TRUE,2,3,FALSE,14,Shawn Adams,248,F,39,1,TRUE,209,FALSE
